level;code;name;parent;indicator;label;unit;value;period;inherited_from;source;tables
kunta;849;Toholampi;Central Ostrobothnia;property_1000;Property offences;per 1,000 inh.;12.73;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;849;Toholampi;Central Ostrobothnia;vandalism_1000;Criminal damage;per 1,000 inh.;1.82;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;849;Toholampi;Central Ostrobothnia;drugs_1000;Narcotics offences;per 1,000 inh.;4;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;849;Toholampi;Central Ostrobothnia;burglary_1000dw;Dwelling burglary;per 1,000 dwellings;1.2;2025;;Tilastokeskus rpk 13ex (offences known to the authorities) ÷ Paavo dwelling stock;rpk/13ex
kunta;849;Toholampi;Central Ostrobothnia;crime_trend;Reported offences, year on year;%;23.49;2025;;Tilastokeskus rpk 13h4;rpk/13h4
kunta;849;Toholampi;Central Ostrobothnia;radon_mean;Radon, mean;Bq/m³;93.0;2023;;Säteilyturvakeskus (STUK) — radon pientaloissa 2023 (CC BY 4.0);climate/radon
kunta;849;Toholampi;Central Ostrobothnia;radon_median;Radon, median;Bq/m³;87.0;2023;;Säteilyturvakeskus (STUK) — radon pientaloissa 2023 (CC BY 4.0);climate/radon
kunta;849;Toholampi;Central Ostrobothnia;dw_pre1980;Dwellings in buildings built before 1980;% of dwellings;36.77;2026;;Ryhti-rakennustietojärjestelmä — avoimet_rakennukset (Suomen ympäristökeskus, CC BY 4.0);ryhti/avoimet_rakennukset
kunta;849;Toholampi;Central Ostrobothnia;bld_m2_per_dwelling;Floor area per dwelling;m²;95.5;2026;;Ryhti-rakennustietojärjestelmä — avoimet_rakennukset (Suomen ympäristökeskus, CC BY 4.0);ryhti/avoimet_rakennukset
kunta;850;Toivakka;Central Finland;growth;Population growth;% / yr;-1.79;2025;;Tilastokeskus vaerak 11re (kunta, 31 Dec) · Paavo 12f7 (postinumero);vaerak/11re · Postinumeroalueittainen_avoin_tieto:uusin/12f7
kunta;850;Toivakka;Central Finland;income_med;Median income of inhabitants;€ / yr;25256;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;850;Toivakka;Central Finland;income_hh;Mean household income;€ / yr;49351;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;850;Toivakka;Central Finland;young;Share aged 20–34;%;9.83;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;850;Toivakka;Central Finland;single;One-person households;%;39.55;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;850;Toivakka;Central Finland;renters;Renter households;%;13.37;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;850;Toivakka;Central Finland;unemp;Unemployment rate;%;9.97;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;850;Toivakka;Central Finland;higher_ed;Tertiary education;%;27.72;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;850;Toivakka;Central Finland;flats;Dwellings in blocks of flats;%;0.0;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;850;Toivakka;Central Finland;avg_m2;Average dwelling size;m²;93.7;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;850;Toivakka;Central Finland;m2_person;Floor area per person;m²;45.8;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;850;Toivakka;Central Finland;unemp_m;Unemployment rate, monthly;%;8.3;2026M08;;Tilastokeskus / TEM tyonv 12tf (työnvälitystilasto, monthly);tyonv/12tf
kunta;850;Toivakka;Central Finland;kela;Housing-allowance households;%;3.06;2024;;Kela, yleinen asumistuki, saajaruokakunnat kunnittain (avoindata.suomi.fi, CC BY 4.0) · denominator Tilastokeskus Paavo 12f8 te_taly;kela/yleinen_asumistuki · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;850;Toivakka;Central Finland;price_rt;Terraced houses, price per m²;€ / m²;799.0;2025;;Tilastokeskus ashi 13mu / 13mt (postinumero) · 13mx (kunta);ashi/13mt · ashi/13mu · ashi/13mx
kunta;850;Toivakka;Central Finland;rent;Free-market rent;€ / m² / month;13.72;2026Q2;maakunta;Tilastokeskus asvu 15fa (rents, quarterly);asvu/15fa
kunta;850;Toivakka;Central Finland;rent_obs;Rent observations;dwellings;11544;2026Q2;maakunta;Tilastokeskus asvu 15fa;asvu/15fa
kunta;850;Toivakka;Central Finland;rent_ara;Government-subsidised (ARA) rent;€ / m² / month;12.69;2026Q2;maakunta;Tilastokeskus asvu 15fa;asvu/15fa
kunta;850;Toivakka;Central Finland;rent_yoy;Rent change, year on year;%;0;2026Q2;maakunta;Tilastokeskus asvu 15fa, annual change of the rent index;asvu/15fa
kunta;850;Toivakka;Central Finland;vacant;Dwellings with no permanent residents;%;16.05;2025;;Tilastokeskus raku 15f6 (dwelling stock by occupancy);raku/15f6
kunta;850;Toivakka;Central Finland;migration;Net migration;per 1,000 inh.;-6.07;2025;;Tilastokeskus muutl 11ae (vital statistics);muutl/11ae
kunta;850;Toivakka;Central Finland;migration_dom;Intermunicipal net migration;per 1,000 inh.;-1.3;2025;;Tilastokeskus muutl 11ae;muutl/11ae
kunta;850;Toivakka;Central Finland;completions_1000;Dwellings completed;per 1,000 dwellings;5.63;2026M07;maakunta;Tilastokeskus raku 156f (building and dwelling production, monthly, by region);raku/156f
kunta;850;Toivakka;Central Finland;starts_1000;Dwellings started;per 1,000 dwellings;3.18;2026M07;maakunta;Tilastokeskus raku 156f;raku/156f
kunta;850;Toivakka;Central Finland;permits_1000;Dwellings permitted;per 1,000 dwellings;2.93;2026M07;maakunta;Tilastokeskus raku 156f;raku/156f
kunta;850;Toivakka;Central Finland;tax_home;Property tax, permanent dwelling;%;0.5;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;850;Toivakka;Central Finland;tax_other;Property tax, other dwelling;%;1.65;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;850;Toivakka;Central Finland;tax_general;Property tax, general (building);%;1.3;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;850;Toivakka;Central Finland;tax_land;Property tax, general (land);%;1.3;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;850;Toivakka;Central Finland;tax_undev;Property tax, undeveloped building site;%;4.0;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;850;Toivakka;Central Finland;tax_income;Municipal income tax;%;9.4;2026;;Verohallinto, kuntien ja seurakuntien tuloveroprosentit;vero/tuloveroprosentit
kunta;850;Toivakka;Central Finland;fc_growth;Projected population change 2026→2040;%;-4.94;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;850;Toivakka;Central Finland;fc_abs;Projected change in residents 2026→2040;residents;-116;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;850;Toivakka;Central Finland;fc_growth_5y;Projected population change 2026→2031;%;-2.68;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;850;Toivakka;Central Finland;fc_pop_rate_5y;Projected population change, per year;residents per 1,000 / yr;-5.36;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;850;Toivakka;Central Finland;fc_0_6;Projected change, aged 0–6;%;-4.58;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;850;Toivakka;Central Finland;fc_7_15;Projected change, aged 7–15;%;-28.46;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;850;Toivakka;Central Finland;fc_20_34;Projected change, aged 20–34;%;0.47;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;850;Toivakka;Central Finland;fc_20_34_rel;Projected 20–34 share vs Finland;pp;-8.472;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;850;Toivakka;Central Finland;fc_80p;Projected change, aged 80+;%;53.27;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;850;Toivakka;Central Finland;crime_1000;Reported offences;per 1,000 inh.;78.46;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;850;Toivakka;Central Finland;violence_1000;Violent offences;per 1,000 inh.;5.64;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;850;Toivakka;Central Finland;property_1000;Property offences;per 1,000 inh.;17.77;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;850;Toivakka;Central Finland;vandalism_1000;Criminal damage;per 1,000 inh.;3.03;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;850;Toivakka;Central Finland;drugs_1000;Narcotics offences;per 1,000 inh.;0.43;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;850;Toivakka;Central Finland;burglary_1000dw;Dwelling burglary;per 1,000 dwellings;0.0;2025;;Tilastokeskus rpk 13ex (offences known to the authorities) ÷ Paavo dwelling stock;rpk/13ex
kunta;850;Toivakka;Central Finland;crime_trend;Reported offences, year on year;%;34.53;2025;;Tilastokeskus rpk 13h4;rpk/13h4
kunta;850;Toivakka;Central Finland;flood_river_100;Watercourse flood hazard zone — 1/100a;% of land;0.64;2025;;Suomen ympäristökeskus (Syke) — tulvavaaravyöhykkeet, perusskenaariot (CC BY 4.0);climate/flood
kunta;850;Toivakka;Central Finland;flood_river_1000;Watercourse flood hazard zone — 1/1000a;% of land;0.89;2025;;Suomen ympäristökeskus (Syke) — tulvavaaravyöhykkeet, perusskenaariot (CC BY 4.0);climate/flood
kunta;850;Toivakka;Central Finland;flood_mapped;Flood-mapped share of the area;% of land;20.06;2025;;Suomen ympäristökeskus (Syke) — tulvavaaravyöhykkeet, perusskenaariot (CC BY 4.0);climate/flood
kunta;850;Toivakka;Central Finland;radon_mean;Radon, mean;Bq/m³;164.0;2023;;Säteilyturvakeskus (STUK) — radon pientaloissa 2023 (CC BY 4.0);climate/radon
kunta;850;Toivakka;Central Finland;radon_median;Radon, median;Bq/m³;109.0;2023;;Säteilyturvakeskus (STUK) — radon pientaloissa 2023 (CC BY 4.0);climate/radon
kunta;850;Toivakka;Central Finland;radon_over300;Radon over 300 Bq/m³;% of measurements;13.0;2023;;Säteilyturvakeskus (STUK) — radon pientaloissa 2023 (CC BY 4.0);climate/radon
kunta;850;Toivakka;Central Finland;projects_upcoming;Transport projects under way or decided;projects;0.0;2026;;Väylävirasto — hanketiedot (CC BY 4.0), plus the curated major projects in data/external/infra_fi.csv;infra/index
kunta;850;Toivakka;Central Finland;stations_planned_1200m;Transport projects within 1.2 km;projects;0.0;2026;;Väylävirasto — hanketiedot (CC BY 4.0), plus the curated major projects in data/external/infra_fi.csv;infra/index
kunta;850;Toivakka;Central Finland;dw_pre1980;Dwellings in buildings built before 1980;% of dwellings;40.78;2026;;Ryhti-rakennustietojärjestelmä — avoimet_rakennukset (Suomen ympäristökeskus, CC BY 4.0);ryhti/avoimet_rakennukset
kunta;850;Toivakka;Central Finland;bld_m2_per_dwelling;Floor area per dwelling;m²;83.6;2026;;Ryhti-rakennustietojärjestelmä — avoimet_rakennukset (Suomen ympäristökeskus, CC BY 4.0);ryhti/avoimet_rakennukset
kunta;851;Tornio;Lapland;growth;Population growth;% / yr;-0.65;2025;;Tilastokeskus vaerak 11re (kunta, 31 Dec) · Paavo 12f7 (postinumero);vaerak/11re · Postinumeroalueittainen_avoin_tieto:uusin/12f7
kunta;851;Tornio;Lapland;income_med;Median income of inhabitants;€ / yr;26719;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;851;Tornio;Lapland;income_hh;Mean household income;€ / yr;47486;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;851;Tornio;Lapland;young;Share aged 20–34;%;15.26;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;851;Tornio;Lapland;single;One-person households;%;43.61;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;851;Tornio;Lapland;renters;Renter households;%;29.59;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;851;Tornio;Lapland;unemp;Unemployment rate;%;9.54;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;851;Tornio;Lapland;higher_ed;Tertiary education;%;28.8;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;851;Tornio;Lapland;flats;Dwellings in blocks of flats;%;32.22;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;851;Tornio;Lapland;avg_m2;Average dwelling size;m²;89;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;851;Tornio;Lapland;m2_person;Floor area per person;m²;45.8;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;851;Tornio;Lapland;unemp_m;Unemployment rate, monthly;%;9.5;2026M08;;Tilastokeskus / TEM tyonv 12tf (työnvälitystilasto, monthly);tyonv/12tf
kunta;851;Tornio;Lapland;kela;Housing-allowance households;%;8.58;2024;;Kela, yleinen asumistuki, saajaruokakunnat kunnittain (avoindata.suomi.fi, CC BY 4.0) · denominator Tilastokeskus Paavo 12f8 te_taly;kela/yleinen_asumistuki · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;851;Tornio;Lapland;price_m2;Old flats, price per m²;€ / m²;1528.0;2025;;Tilastokeskus ashi 13mu (postinumero, yearly) · 13mt (postinumero, quarterly) · 13mx (kunta, yearly);ashi/13mt · ashi/13mu · ashi/13mx
kunta;851;Tornio;Lapland;price_sales;Sales of old flats;per year;94;2025;;Tilastokeskus ashi 13mu / 13mt / 13mx (asset transfer tax data from 2020);ashi/13mt · ashi/13mu · ashi/13mx
kunta;851;Tornio;Lapland;price_rt;Terraced houses, price per m²;€ / m²;1327.0;2025;;Tilastokeskus ashi 13mu / 13mt (postinumero) · 13mx (kunta);ashi/13mt · ashi/13mu · ashi/13mx
kunta;851;Tornio;Lapland;rent;Free-market rent;€ / m² / month;13.1;2026Q2;maakunta;Tilastokeskus asvu 15fa (rents, quarterly);asvu/15fa
kunta;851;Tornio;Lapland;rent_obs;Rent observations;dwellings;4161;2026Q2;maakunta;Tilastokeskus asvu 15fa;asvu/15fa
kunta;851;Tornio;Lapland;rent_ara;Government-subsidised (ARA) rent;€ / m² / month;11.43;2026Q2;maakunta;Tilastokeskus asvu 15fa;asvu/15fa
kunta;851;Tornio;Lapland;rent_yoy;Rent change, year on year;%;1.7;2026Q2;maakunta;Tilastokeskus asvu 15fa, annual change of the rent index;asvu/15fa
kunta;851;Tornio;Lapland;vacant;Dwellings with no permanent residents;%;14.61;2025;;Tilastokeskus raku 15f6 (dwelling stock by occupancy);raku/15f6
kunta;851;Tornio;Lapland;migration;Net migration;per 1,000 inh.;-1.44;2025;;Tilastokeskus muutl 11ae (vital statistics);muutl/11ae
kunta;851;Tornio;Lapland;migration_dom;Intermunicipal net migration;per 1,000 inh.;-4.37;2025;;Tilastokeskus muutl 11ae;muutl/11ae
kunta;851;Tornio;Lapland;completions_1000;Dwellings completed;per 1,000 dwellings;5.24;2026M07;maakunta;Tilastokeskus raku 156f (building and dwelling production, monthly, by region);raku/156f
kunta;851;Tornio;Lapland;starts_1000;Dwellings started;per 1,000 dwellings;6.07;2026M07;maakunta;Tilastokeskus raku 156f;raku/156f
kunta;851;Tornio;Lapland;permits_1000;Dwellings permitted;per 1,000 dwellings;6.82;2026M07;maakunta;Tilastokeskus raku 156f;raku/156f
kunta;851;Tornio;Lapland;tax_home;Property tax, permanent dwelling;%;0.5;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;851;Tornio;Lapland;tax_other;Property tax, other dwelling;%;1.0;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;851;Tornio;Lapland;tax_general;Property tax, general (building);%;1.12;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;851;Tornio;Lapland;tax_land;Property tax, general (land);%;1.3;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;851;Tornio;Lapland;tax_undev;Property tax, undeveloped building site;%;3.0;2026;;Verohallinto, kiinteistöveroprosentit kunnittain (kive_202);vero/kive_202
kunta;851;Tornio;Lapland;tax_income;Municipal income tax;%;8.7;2026;;Verohallinto, kuntien ja seurakuntien tuloveroprosentit;vero/tuloveroprosentit
kunta;851;Tornio;Lapland;fc_growth;Projected population change 2026→2040;%;-7.36;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;851;Tornio;Lapland;fc_abs;Projected change in residents 2026→2040;residents;-1514;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;851;Tornio;Lapland;fc_growth_5y;Projected population change 2026→2031;%;-3.27;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;851;Tornio;Lapland;fc_pop_rate_5y;Projected population change, per year;residents per 1,000 / yr;-6.54;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;851;Tornio;Lapland;fc_0_6;Projected change, aged 0–6;%;-10.94;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;851;Tornio;Lapland;fc_7_15;Projected change, aged 7–15;%;-26.86;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;851;Tornio;Lapland;fc_20_34;Projected change, aged 20–34;%;-5.66;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;851;Tornio;Lapland;fc_20_34_rel;Projected 20–34 share vs Finland;pp;-3.187;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;851;Tornio;Lapland;fc_80p;Projected change, aged 80+;%;73.58;2040;;Tilastokeskus vaenn 14wx, Väestöennuste 2024 (published 2024-10-24);vaenn/14wx
kunta;851;Tornio;Lapland;crime_1000;Reported offences;per 1,000 inh.;110.07;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;851;Tornio;Lapland;violence_1000;Violent offences;per 1,000 inh.;9.6;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;851;Tornio;Lapland;property_1000;Property offences;per 1,000 inh.;33.33;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;851;Tornio;Lapland;vandalism_1000;Criminal damage;per 1,000 inh.;8.07;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;851;Tornio;Lapland;drugs_1000;Narcotics offences;per 1,000 inh.;9.22;2025;;Tilastokeskus rpk 13h4 (offences per 1 000 population in the area);rpk/13h4
kunta;851;Tornio;Lapland;burglary_1000dw;Dwelling burglary;per 1,000 dwellings;1.34;2025;;Tilastokeskus rpk 13ex (offences known to the authorities) ÷ Paavo dwelling stock;rpk/13ex
kunta;851;Tornio;Lapland;crime_trend;Reported offences, year on year;%;-4.31;2025;;Tilastokeskus rpk 13h4;rpk/13h4
kunta;851;Tornio;Lapland;flood_sea_100;Sea flood hazard zone — 1/100a;% of land;2.71;2025;;Suomen ympäristökeskus (Syke) — tulvavaaravyöhykkeet, perusskenaariot (CC BY 4.0);climate/flood
kunta;851;Tornio;Lapland;flood_sea_1000;Sea flood hazard zone — 1/1000a;% of land;3.44;2025;;Suomen ympäristökeskus (Syke) — tulvavaaravyöhykkeet, perusskenaariot (CC BY 4.0);climate/flood
kunta;851;Tornio;Lapland;flood_river_100;Watercourse flood hazard zone — 1/100a;% of land;3.52;2025;;Suomen ympäristökeskus (Syke) — tulvavaaravyöhykkeet, perusskenaariot (CC BY 4.0);climate/flood
kunta;851;Tornio;Lapland;flood_river_1000;Watercourse flood hazard zone — 1/1000a;% of land;4.72;2025;;Suomen ympäristökeskus (Syke) — tulvavaaravyöhykkeet, perusskenaariot (CC BY 4.0);climate/flood
kunta;851;Tornio;Lapland;flood_mapped;Flood-mapped share of the area;% of land;61.87;2025;;Suomen ympäristökeskus (Syke) — tulvavaaravyöhykkeet, perusskenaariot (CC BY 4.0);climate/flood
kunta;851;Tornio;Lapland;radon_mean;Radon, mean;Bq/m³;63.0;2023;;Säteilyturvakeskus (STUK) — radon pientaloissa 2023 (CC BY 4.0);climate/radon
kunta;851;Tornio;Lapland;radon_median;Radon, median;Bq/m³;54.0;2023;;Säteilyturvakeskus (STUK) — radon pientaloissa 2023 (CC BY 4.0);climate/radon
kunta;851;Tornio;Lapland;radon_over300;Radon over 300 Bq/m³;% of measurements;1.0;2023;;Säteilyturvakeskus (STUK) — radon pientaloissa 2023 (CC BY 4.0);climate/radon
kunta;851;Tornio;Lapland;projects_upcoming;Transport projects under way or decided;projects;0.0;2026;;Väylävirasto — hanketiedot (CC BY 4.0), plus the curated major projects in data/external/infra_fi.csv;infra/index
kunta;851;Tornio;Lapland;stations_planned_1200m;Transport projects within 1.2 km;projects;0.0;2026;;Väylävirasto — hanketiedot (CC BY 4.0), plus the curated major projects in data/external/infra_fi.csv;infra/index
kunta;851;Tornio;Lapland;dw_pre1980;Dwellings in buildings built before 1980;% of dwellings;55.59;2026;;Ryhti-rakennustietojärjestelmä — avoimet_rakennukset (Suomen ympäristökeskus, CC BY 4.0);ryhti/avoimet_rakennukset
kunta;851;Tornio;Lapland;bld_m2_per_dwelling;Floor area per dwelling;m²;81.4;2026;;Ryhti-rakennustietojärjestelmä — avoimet_rakennukset (Suomen ympäristökeskus, CC BY 4.0);ryhti/avoimet_rakennukset
kunta;853;Turku;Southwest Finland;growth;Population growth;% / yr;1.73;2025;;Tilastokeskus vaerak 11re (kunta, 31 Dec) · Paavo 12f7 (postinumero);vaerak/11re · Postinumeroalueittainen_avoin_tieto:uusin/12f7
kunta;853;Turku;Southwest Finland;income_med;Median income of inhabitants;€ / yr;24314;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;853;Turku;Southwest Finland;income_hh;Mean household income;€ / yr;41460;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;853;Turku;Southwest Finland;young;Share aged 20–34;%;28.41;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;853;Turku;Southwest Finland;single;One-person households;%;55.97;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;853;Turku;Southwest Finland;renters;Renter households;%;55.23;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;853;Turku;Southwest Finland;unemp;Unemployment rate;%;13.88;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;853;Turku;Southwest Finland;higher_ed;Tertiary education;%;37.65;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;853;Turku;Southwest Finland;flats;Dwellings in blocks of flats;%;75.88;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;853;Turku;Southwest Finland;avg_m2;Average dwelling size;m²;64.1;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
kunta;853;Turku;Southwest Finland;m2_person;Floor area per person;m²;37.9;2024;;Tilastokeskus, Paavo 12f7 / 12f8 (postal code area / municipality);Postinumeroalueittainen_avoin_tieto:uusin/12f7 · Postinumeroalueittainen_avoin_tieto:uusin/12f8
